X1,X2,X3,X4,X5
-0.5629624026411695,2.499279682171475,-2.499279682171475,-0.3336847414153749,-1.4425438963085624
-0.23086125252887307,-0.8549346306065827,0.8549346306065827,-0.08741465899596838,-0.6899760585402909
1.5677895122160699,0.020189866119615398,-0.020189866119615398,1.5524107075670797,-1.0038308962246594
0.07146597738415285,-0.13754234575407695,0.13754234575407695,0.015395347448399384,1.197304652253058
0.1305661789442258,-0.7939235903357962,0.7939235903357962,0.037592252227081395,0.8173068033261854
1.7249996865129509,0.6004888980020512,-0.6004888980020512,1.7916274581607052,1.546008074765645
0.464004904577385,1.0480764692703997,-1.0480764692703997,0.2501962371137728,-1.5339133796506965
-1.2713941002983704,-0.8983149220738235,0.8983149220738235,-1.1331914872567113,0.8405297401845452
-0.690029461126358,1.2419135340418461,-1.2419135340418461,-0.45291619665143323,0.5216791051942401
-0.44752199468740306,-0.8804883010064222,0.8804883010064222,-0.23641985538538435,0.5159934512289173
1.2313363753184339,-0.9606188297203228,0.9606188297203228,1.080626060293771,0.8319529644343423
0.3623506397752188,-1.0609094376668926,1.0609094376668926,0.172749234610031,-1.5486782511176604
0.4035318380086741,0.5738689330563442,-0.5738689330563442,0.20296947663257672,0.7636842043961184
0.11185960082018297,0.3196470668275355,-0.3196470668275355,0.029869962114401554,-0.2028620149464706
-0.5583025925107444,1.180654835909348,-1.180654835909348,-0.32954672430540705,0.24858363288242671
1.797240032730885,0.00911975815575489,-0.00911975815575489,1.905325216579742,-0.4426643747061021
0.5011407893135421,-1.4332380049180384,1.4332380049180384,0.28079005356295145,0.9361722170351257
-1.9767795939368995,-0.8688516819191351,0.8688516819191351,-2.1972229260072242,1.185269751982563
0.7057570843095647,1.2007320583688195,-1.2007320583688195,0.4690779655524791,-0.2263811477310725
-0.4747995233242653,-0.38612520532877936,0.38612520532877936,-0.25838836535660675,0.37175390679327963
-1.0730799144694882,-1.0975013742818047,1.0975013742818047,-0.8786157180011349,1.7040864164567746
-0.21859206771212863,2.0292663681059206,-2.0292663681059206,-0.08051679289462797,-1.8184754902870794
-1.031032378705185,1.430772895477833,-1.430772895477833,-0.8274666152328704,0.1545691253440834
-0.7322973127138218,-1.4402898255737673,1.4402898255737673,-0.49518929930355726,1.7702976632789555
-0.627878456301403,0.40443156552024295,-0.40443156552024295,-0.39308596740858365,-0.47141243770401176
-1.6953277324189335,-0.5519876669942422,0.5519876669942422,-1.7450280726179292,-0.9564310030897031
0.8429329616457827,-0.47360882920878106,0.47360882920878106,0.6121939155104825,0.310416694982789
0.1547830360966619,-1.1473996269343925,1.1473996269343925,0.04843765869016638,-0.9855952113356641
-1.143776963156547,1.1551200118436735,-1.1551200118436735,-0.9668875105348188,-1.6266446381628983
1.2612318026551592,-1.533088140588273,1.533088140588273,1.1202078955648846,-0.595749363135575
0.42936485759151133,-0.9339970865791213,0.9339970865791213,0.22274024613364543,-1.0688777017152071
-0.2961094817983393,0.6135310128373735,-0.6135310128373735,-0.12711131363203965,0.5162622807040051
0.9005845715465128,1.1171444949562896,-1.1171444949562896,0.6760312949061822,0.957330746178376
0.8834996431402712,3.674944699634643,-3.674944699634643,0.6568936090924913,0.03645837074644973
0.8266385355694782,-0.7012639992822362,0.7012639992822362,0.5945371927899332,-0.07233557932837417
0.6929720261531519,-0.6760803728616356,0.6760803728616356,0.45639741107691534,-0.0779948823040326
0.5575140175770127,-0.5307270663596119,0.5307270663596119,0.3294273014617426,0.7162107399932318
-0.061676964020272444,1.0993963816529826,-1.0993963816529826,-0.011821383673768674,-1.5636440348161502
-0.3070601140527577,-0.5710819040751942,0.5710819040751942,-0.1342435083594951,-0.38594775526185376
-0.38197516874371296,-0.2621897101188374,0.2621897101188374,-0.18636845638494465,1.0736750828639579
-0.6979264613456053,0.1327721535183523,-0.1327721535183523,-0.46071844271580614,-0.6661409500805062
-0.20847952961999044,-0.3632191698820266,0.3632191698820266,-0.07497474072776125,-1.238931924926516
-1.271731046557473,-0.29229840870526025,0.29229840870526025,-1.1336421117007114,0.25604651434669556
2.181368312085146,0.5306669175200115,-0.5306669175200115,2.5476328868172993,0.6112368307991143
1.2151285833051717,0.7292009193233855,-0.7292009193233855,1.0593660827286597,0.4172017230597901
-1.1286665743235618,-0.91207036457796975,0.91207036457796975,-0.9477849479154596,0.8220794286899822
-0.40451135305395053,0.7791170180518789,-0.7791170180518789,-0.20312874176501772,-1.1760616646001774
-0.46862997444330706,-0.3437023584253778,0.3437023584253778,-0.2533628847375601,1.0950167118413436
0.7847954039032453,0.22484906878430294,-0.22484906878430294,0.5499932687729007,0.8977406831898078
-0.08325144882627428,-1.2634505026708112,1.2634505026708112,-0.018702906801228627,0.39927177774468986
0.2552740025226518,0.4941630496355486,-0.4941630496355486,0.10226695614848491,0.6785101514138712
-0.028129880067400786,1.386305705437663,-1.386305705437663,-0.003440744206954965,-1.5222075294165156
-0.042531770563007686,-0.07211922567234347,0.07211922567234347,-0.006645709458938114,1.847857131235044
1.3766457534640961,-0.8341152548541556,0.8341152548541556,1.2773965555324576,-0.7504092981783869
-0.22643069499590046,-0.8472566563981383,0.8472566563981383,-0.08490205700194794,1.3716169837706238
1.5253212402146132,-1.0780714577592156,1.0780714577592156,1.4897739662238019,1.422767019827
-1.5566342523635446,-0.7202102535887959,0.7202102535887959,-1.5352954008338973,-1.455060102878048
0.5883776739435099,-0.8369019721547252,0.8369019721547252,0.3571334572636261,-0.5520758389421763
0.1251030279194304,-0.89734580351425,0.89734580351425,0.03527568772706426,0.0018154863144054334
0.21769302836396612,-0.8566248969004128,0.8566248969004128,0.08059793413576638,-1.053851642824512
0.3822845174539933,-0.3450011026200204,0.3450011026200204,0.18717440092471047,0.4978572095284068
-0.5044927747894077,-0.8078072002668915,0.8078072002668915,-0.28302988726969064,-0.12519335163858453
-0.3344535542807247,1.268191792996965,-1.268191792996965,-0.15264219265045575,-0.6600272490591765
-1.023562760590681,0.28066014734270567,-0.28066014734270567,-0.8184875416756604,-0.9003904818236776
-1.0770690923961674,-0.21752819684650682,0.21752819684650682,-0.8835212697932618,1.107796261379171
0.30575821111755763,-0.44344327172458103,0.44344327172458103,0.13396795316444945,0.47815617590922266
0.45122911685441774,0.8495844888294164,-0.8495844888294164,0.2399463170117462,-1.3582446692448829
0.05386626299808947,-0.8417797239696372,0.8417797239696372,0.010174404372607866,1.7174010820640548
0.927874536909697,0.26644641578991285,-0.26644641578991285,0.7069778150481446,1.3412345533669285
2.0618481517010028,-1.277936799092371,1.277936799092371,2.341168741401829,0.02467992371936888
-0.4931388467175673,-0.21210340106063155,0.21210340106063155,-0.2735194794776248,1.8502995147908987
-2.3212011943057242,0.1315361513560607,-0.1315361513560607,-2.7958777629295746,-1.2747184416443424
1.0118012355571795,-0.22893326221398455,0.22893326221398455,0.804994737183466,-1.6236919987492742
-0.7124993619827245,-0.43236709571338106,0.43236709571338106,-0.47523252024658375,-1.8965113222444943
-0.6911915346530005,-0.6636157576231718,0.6636157576231718,-0.4540615392714621,-0.7675734008915237
1.031742342013256,0.2170317045456153,-0.2170317045456153,0.8289008916803207,-0.6865392351599202
-0.28575478973814944,2.262662253880161,-2.262662253880161,-0.12048743229661077,1.131377850934481
-1.2268085207001906,1.069327496469894,-1.069327496469894,-1.074093495416344,1.452965240567916
0.18286586101022306,0.15901300625281792,-0.15901300625281792,0.06211867446565312,0.2475769460896083
-0.13907682342483538,0.505441893319377,-0.505441893319377,-0.04071913819748044,-0.2763710462052487
0.0063683537441614705,0.9236368310207114,-0.9236368310207114,6.913962816115918e-4,-0.6195869575563984
0.38795622780748495,-0.912962913924452,0.912962913924452,0.1913488248269211,1.131806989267166
-0.372110644549624,-1.1078492130153488,1.1078492130153488,-0.17918466565981223,-0.8704579051976684
0.6484666990201883,-0.7281586355231829,0.7281586355231829,0.41317114367218266,-0.17265288035075305
-0.22111742515906552,-0.3779768763274103,0.3779768763274103,-0.08192114310452116,-0.65618426198890345
0.3341657595695591,-0.3544294050927841,0.3544294050927841,0.1530239868505112,-0.6159865355201182
1.103399012963068,2.0166626433679764,-2.0166626433679764,0.9167060032532285,-0.038658381792147256
0.438129711761408,0.8194222753149878,-0.8194222753149878,0.22958639709100015,0.27363798523948607
-0.3271380398645342,-1.3962002014698316,1.3962002014698316,-0.14765210827964265,0.5266626253890461
1.15565129842417,0.14309715696710568,-0.14309715696710568,0.9825670761786236,-0.7923627663818648
0.9994997818760732,-1.0878906047114723,1.0878906047114723,0.7903640563349823,-1.4996702615010236
0.5519631878270342,-1.2804481508612016,1.2804481508612016,0.3245240192778986,0.8472588898130333
0.24060759903263412,-0.5489711265644182,0.5489711265644182,0.09360597615427696,1.201804257709376
-0.6307609134895906,-0.4228204597332198,0.4228204597332198,-0.3957979298349372,-1.0707758102730356
1.3686525223452244,0.4364148416053516,-0.4364148416053516,1.266289799635855,-1.291927001133375
-0.6029635111693438,-1.085983777822202,1.085983777822202,-0.36990540817838985,0.31200038609834796
2.19984565413782,0.8159926350407564,-0.8159926350407564,2.580067345172327,-1.101643275982894
1.541549365237939,-0.5683817002405767,0.5683817002405767,1.5136073554788583,0.9018109428404211
-0.2364142697423738,0.12444161526555526,-0.12444161526555526,-0.09059800042416644,0.8127801033548088
-1.0314511039843128,2.3257755827774074,-2.3257755827774074,-0.8279709218433536,-0.0634822226020054
-0.7137117451860869,-1.0758063040881376,1.0758063040881376,-0.47644675328733044,-0.4577274623270134
0.2588586589558183,-1.1106051663505854,1.1106051663505854,0.104422488256995,-1.4510756736456627
-0.24746578832776414,-0.44783563295522405,0.44783563295522405,-0.09704491063177378,0.19034532405114124
-0.34886702141214165,1.06337806083073,-1.06337806083073,-0.16263397351063963,-0.16396686277015424
-0.9562404486942541,0.18156313019552048,-0.18156313019552048,-0.7390511797808459,-0.6394866546552216
-0.04470081392084491,-0.1170689331706712,0.1170689331706712,-0.007182947374196008,-1.5213229092565284
-0.7886163114200158,-0.16668177498753384,0.16668177498753384,-0.5534334908685704,-0.17732430404470031
-1.676474000451178,-1.1802244122740824,1.1802244122740824,-1.7159946644956643,-1.6570817488413898
-0.3817293534762371,-0.5549370637918709,0.5549370637918709,-0.18618830327078184,0.9335865469033083
0.924585823508221,-0.828772954748995,0.828772954748995,0.7032240189879243,0.1931257213965022
-0.5779148965023747,-0.16396092591943026,0.16396092591943026,-0.34707843117564996,0.4242415063647052
0.611855709913772,0.43683693360472836,-0.43683693360472836,0.3787038439903519,1.0302642402794768
-1.6261415146772618,-1.319057212620435,1.319057212620435,-1.6392861758586807,-0.9656462304582024
-0.05529255772063484,-0.42599091754343,0.42599091754343,-0.009990447637553131,-0.5802348933075968
0.5228151863670342,-0.229515083271489,0.229515083271489,0.29918293621947384,-1.2754600217153498
0.30336996598283994,3.098272749969909,-3.098272749969909,0.13240479396930763,-0.9069901527465875
0.10682575000694498,-0.323339469129654,0.323339469129654,0.02789585443310338,-0.057062338619354606
-0.6436307165324595,-1.2603278548673458,1.2603278548673458,-0.4079819820533491,-1.085860476848584
-0.8537699100024669,1.732563597205351,-1.732563597205351,-0.6234527979985961,-0.0653326524448188
-1.0291464823814291,-1.2747689889952067,1.2747689889952067,-0.8251965386774947,0.6930899585826431
0.1188614955971503,2.5069363687045905,-2.5069363687045905,0.032690375749928176,1.4849707698487793
-0.9520738750864484,-0.49782422871006193,0.49782422871006193,-0.7342242145702711,-1.8699637995344496
-0.4926625384613741,0.29036109782935954,-0.29036109782935954,-0.273122879159098,-1.3560340805392785
-0.2569174153995087,-0.4251699073657128,0.4251699073657128,-0.10267416368580766,0.7152533590710346
1.8544997669986747,-1.021049220492802,1.021049220492802,1.997087673385666,1.9721282966902005
-0.6549359867759355,-0.22181582298517533,0.22181582298517533,-0.4187859167259956,-1.2934409958965423
0.2372441760214979,0.030183041538595575,-0.030183041538595575,0.09165614305812951,-1.1392338856716973
0.07895911613228665,0.0764457358563022,-0.0764457358563022,0.017832312135908128,1.6501248838269083
-0.9665344019242776,0.43950757407891494,-0.43950757407891494,-0.7510217855947084,-1.51043665441121
-0.07112463140569371,-0.06084992632325956,0.06084992632325956,-0.014708104615275325,1.4691737669935374
1.4530089070899221,-1.1564028788684826,1.1564028788684826,1.3851193557363721,-1.3554657512226216
